SurveyID,SpeciesID,Sizeclass,Method,Abundance,Biomass,Family,Class,CURRENT_TAXONOMIC_NAME,TempTrop_23cutoff
10000002,1018,7.5,1,3,41.734681061743,Labridae,Actinopterygii,Choerodon rubescens,temperate
10000002,1206,10,1,1,24.2526182556586,Labridae,Actinopterygii,Stethojulis strigiventer,tropical
10000002,1520,12.5,1,1,75.4086596913327,Labridae,Actinopterygii,Chlorurus sordidus,tropical
10000002,1613,5,1,1,2.59486740189686,Labridae,Actinopterygii,Halichoeres brownfieldi,temperate
10000002,1613,7.5,1,9,83.1188281666501,Labridae,Actinopterygii,Halichoeres brownfieldi,temperate
10000002,2013,20,1,1,175.8257843,Labridae,Actinopterygii,Thalassoma septemfasciatum,temperate
10000002,28,20,1,2,190.646433650384,Dinolestidae,Actinopterygii,Dinolestes lewini,temperate
10000002,28,25,1,1,140.520117632705,Dinolestidae,Actinopterygii,Dinolestes lewini,temperate
10000002,28,30,1,1,199.310036272383,Dinolestidae,Actinopterygii,Dinolestes lewini,temperate
10000002,35,15,1,6,448.90331467606,Pempherididae,Actinopterygii,Pempheris multiradiata,temperate
10000002,38,50,1,1,2285.75616579015,Kyphosidae,Actinopterygii,Kyphosus sydneyanus,temperate
10000002,43,20,1,2,335.324713735291,Enoplosidae,Actinopterygii,Enoplosus armatus,temperate
10000002,47,25,1,1,521.437663512309,Pomacentridae,Actinopterygii,Parma victoriae,temperate
10000002,57,20,1,1,139.882649701947,Labridae,Actinopterygii,Pictilabrus laticlavius,temperate
10000002,91,15,1,1,143.942502968442,Monacanthidae,Actinopterygii,Meuschenia hippocrepis,temperate
10000002,145,25,1,1,277.330694989358,Labridae,Actinopterygii,Scarus ghobban,tropical
10000002,185,25,1,1,315.280981331116,Sparidae,Actinopterygii,Rhabdosargus sarba,temperate
10000002,916,12.5,1,1,38.338666994920104,Labridae,Actinopterygii,Austrolabrus maculatus,temperate
10000002,932,5,1,20,39.2863820802498,Plesiopidae,Actinopterygii,Trachinops brauni,temperate
10000002,932,7.5,1,30,196.005287403262,Plesiopidae,Actinopterygii,Trachinops brauni,temperate
10000002,935,10,1,7,153.549162473378,Pempherididae,Actinopterygii,Pempheris klunzingeri,temperate
10000002,935,12.5,1,50,2154.61220506509,Pempherididae,Actinopterygii,Pempheris klunzingeri,temperate
10000002,938,25,1,1,286.802012457628,Scorpididae,Actinopterygii,Tilodon sexfasciatus,temperate
10000002,942,7.5,1,2,16.0564715319416,Labridae,Actinopterygii,Coris auricularis,temperate
10000002,942,10,1,6,112.419302498843,Labridae,Actinopterygii,Coris auricularis,temperate
10000002,974,25,1,2,381.697076784411,Labridae,Actinopterygii,Notolabrus parilus,temperate
10000002,974,30,1,1,286.636117224726,Labridae,Actinopterygii,Notolabrus parilus,temperate
10000002,976,30,1,4,1962.58230011692,Haemulidae,Actinopterygii,Plectorhinchus flavomaculatus,tropical
10000002,979,25,1,1,228.793828902717,Scorpididae,Actinopterygii,Scorpis georgiana,temperate
10000002,981,10,1,2,79.2225489145924,Apogonidae,Actinopterygii,Apogon victoriae,temperate
10000002,983,30,1,1,644.886851229651,Kyphosidae,Actinopterygii,Kyphosus cornelii,temperate
10000002,1011,62.5,1,1,2766.5545290202,Glaucosomatidae,Actinopterygii,Glaucosoma hebraicum,tropical
10000002,1146,7.5,1,1,6.99926626202318,Pinguipedidae,Actinopterygii,Parapercis haackei,temperate
10000002,1146,12.5,1,1,35.1098535178486,Pinguipedidae,Actinopterygii,Parapercis haackei,temperate
10000002,1613,5,1,1,2.59486740189686,Labridae,Actinopterygii,Halichoeres brownfieldi,temperate
10000002,1613,7.5,1,7,64.6479774629501,Labridae,Actinopterygii,Halichoeres brownfieldi,temperate
10000002,1613,10,1,1,22.7321276786308,Labridae,Actinopterygii,Halichoeres brownfieldi,temperate
10000002,1613,12.5,1,2,91.4313922754617,Labridae,Actinopterygii,Halichoeres brownfieldi,temperate
10000002,1731,20,1,2,362.331420675471,Mullidae,Actinopterygii,Parupeneus spilurus,temperate
10000002,1731,25,1,2,553.069553314811,Mullidae,Actinopterygii,Parupeneus spilurus,temperate
10000002,1731,30,1,1,404.734641474257,Mullidae,Actinopterygii,Parupeneus spilurus,temperate
10000002,1792,7.5,1,1,14.985060708042,Labridae,Actinopterygii,Scarus spp.,tropical
10000002,1895,30,1,1,333.468186281524,Carangidae,Actinopterygii,Pseudocaranx georgianus,temperate
10000002,2014,30,1,2,621.84573652112,Latidae,Actinopterygii,Psammoperca waigiensis,tropical
10000003,35,15,1,3,224.45165733803,Pempherididae,Actinopterygii,Pempheris multiradiata,temperate
10000003,38,50,1,1,2285.75616579015,Kyphosidae,Actinopterygii,Kyphosus sydneyanus,temperate
10000003,124,12.5,1,1,60.9431195322105,Tetraodontidae,Actinopterygii,Omegophora armilla,temperate
10000003,483,40,1,1,304.826458418377,Sillaginidae,Actinopterygii,Sillaginodes punctatus,temperate
10000003,916,10,1,2,39.7968296571308,Labridae,Actinopterygii,Austrolabrus maculatus,temperate
10000003,932,5,1,20,39.2863820802498,Plesiopidae,Actinopterygii,Trachinops brauni,temperate
10000003,932,7.5,1,100,653.350958010872,Plesiopidae,Actinopterygii,Trachinops brauni,temperate
10000003,935,10,1,8,175.484757112432,Pempherididae,Actinopterygii,Pempheris klunzingeri,temperate
10000003,938,30,1,1,420.185176252689,Scorpididae,Actinopterygii,Tilodon sexfasciatus,temperate
10000003,939,20,1,1,336.672497058089,Pomacentridae,Actinopterygii,Parma mccullochi,temperate
10000003,939,25,1,2,1042.87532702462,Pomacentridae,Actinopterygii,Parma mccullochi,temperate
10000003,939,30,1,1,773.242744007489,Pomacentridae,Actinopterygii,Parma mccullochi,temperate
10000003,942,10,1,3,56.2096512494213,Labridae,Actinopterygii,Coris auricularis,temperate
10000003,942,12.5,1,3,108.469537668431,Labridae,Actinopterygii,Coris auricularis,temperate
10000003,942,15,1,20,1237.32697433109,Labridae,Actinopterygii,Coris auricularis,temperate
10000003,942,20,1,1,132.328146213659,Labridae,Actinopterygii,Coris auricularis,temperate
10000003,942,25,1,2,399.702425825051,Labridae,Actinopterygii,Coris auricularis,temperate
10000003,942,30,1,1,289.712519144911,Labridae,Actinopterygii,Coris auricularis,temperate
10000003,952,40,1,1,760.163212971216,Cheilodactylidae,Actinopterygii,Cheilodactylus rubrolabiatus,temperate
10000003,957,12.5,1,1,87.2095627608915,Chaetodontidae,Actinopterygii,Chelmonops curiosus,temperate
10000003,957,25,1,1,489.654261508661,Chaetodontidae,Actinopterygii,Chelmonops curiosus,temperate
10000003,974,12.5,1,1,29.3321806404802,Labridae,Actinopterygii,Notolabrus parilus,temperate
10000003,983,25,1,2,877.579592720417,Kyphosidae,Actinopterygii,Kyphosus cornelii,temperate
10000003,1012,15,1,1,65.5165003352476,Labridae,Actinopterygii,Anampses geographicus,tropical
10000003,1731,20,1,1,181.165710337736,Mullidae,Actinopterygii,Parupeneus spilurus,temperate
10000003,2007,12.5,1,1,60.1254494949946,Labridae,Actinopterygii,Bodianus frenchii,temperate
10000003,2011,25,1,1,211.053694073852,Labridae,Actinopterygii,Ophthalmolepis lineolatus,temperate
10000003,2271,20,1,1,139.882649701947,Labridae,Actinopterygii,Olisthops cyanomelas,temperate
10000003,35,15,1,1,74.8172191126767,Pempherididae,Actinopterygii,Pempheris multiradiata,temperate
10000003,35,20,1,2,326.735237206754,Pempherididae,Actinopterygii,Pempheris multiradiata,temperate
10000003,38,50,1,1,2285.75616579015,Kyphosidae,Actinopterygii,Kyphosus sydneyanus,temperate
10000003,38,62.5,1,1,4519.49582650754,Kyphosidae,Actinopterygii,Kyphosus sydneyanus,temperate
10000003,124,15,1,1,101.909763751399,Tetraodontidae,Actinopterygii,Omegophora armilla,temperate
10000003,578,7.5,1,12,127.931164738712,Pomacentridae,Actinopterygii,Chromis westaustralis,temperate
10000003,939,7.5,1,1,17.211357103208,Pomacentridae,Actinopterygii,Parma mccullochi,temperate
10000003,939,12.5,1,1,84.9795264777531,Pomacentridae,Actinopterygii,Parma mccullochi,temperate
10000003,939,15,1,1,150.25705825459,Pomacentridae,Actinopterygii,Parma mccullochi,temperate
10000003,939,20,1,3,1010.01749117427,Pomacentridae,Actinopterygii,Parma mccullochi,temperate
10000003,942,5,1,2,4.86278719546282,Labridae,Actinopterygii,Coris auricularis,temperate
10000003,942,7.5,1,10,80.2823576597081,Labridae,Actinopterygii,Coris auricularis,temperate
10000003,942,10,1,20,374.731008329475,Labridae,Actinopterygii,Coris auricularis,temperate
10000003,942,12.5,1,1,36.1565125561437,Labridae,Actinopterygii,Coris auricularis,temperate
10000003,942,15,1,5,309.331743582773,Labridae,Actinopterygii,Coris auricularis,temperate
10000003,942,20,1,1,132.328146213659,Labridae,Actinopterygii,Coris auricularis,temperate
10000003,942,25,1,1,199.851212912526,Labridae,Actinopterygii,Coris auricularis,temperate
10000003,942,30,1,1,289.712519144911,Labridae,Actinopterygii,Coris auricularis,temperate
10000003,944,15,1,1,65.5165003352476,Labridae,Actinopterygii,Pseudolabrus biserialis,temperate
10000003,954,15,1,1,179.046822042887,Ostraciidae,Actinopterygii,Anoplocapros lenticularis,temperate
10000003,957,20,1,1,322.993623872173,Chaetodontidae,Actinopterygii,Chelmonops curiosus,temperate
10000003,962,20,1,1,109.550580750202,Plesiopidae,Actinopterygii,Paraplesiops meleagris,temperate
10000003,974,15,1,2,105.655528699561,Labridae,Actinopterygii,Notolabrus parilus,temperate
10000003,983,30,1,5,3224.43425614826,Kyphosidae,Actinopterygii,Kyphosus cornelii,temperate
10000003,983,35,1,1,899.631807830217,Kyphosidae,Actinopterygii,Kyphosus cornelii,temperate
10000003,1009,7.5,1,1,10.6340143498899,Labridae,Actinopterygii,Thalassoma lunare,tropical
10000003,1010,10,1,1,15.466473856629401,Labridae,Actinopterygii,Thalassoma lutescens,tropical
10000003,1010,15,1,1,53.0958920740797,Labridae,Actinopterygii,Thalassoma lutescens,tropical
10000003,1363,30,1,1,494.429601866927,Monacanthidae,Actinopterygii,Eubalichthys cyanoura,temperate
10000003,1731,10,1,1,24.3900187056405,Mullidae,Actinopterygii,Parupeneus spilurus,temperate
10000003,1731,15,1,1,83.0538785097856,Mullidae,Actinopterygii,Parupeneus spilurus,temperate
10000003,1731,20,1,2,362.331420675471,Mullidae,Actinopterygii,Parupeneus spilurus,temperate
10000003,2011,20,1,3,419.64794910584,Labridae,Actinopterygii,Ophthalmolepis lineolatus,temperate
10000003,2011,25,1,2,422.107388147704,Labridae,Actinopterygii,Ophthalmolepis lineolatus,temperate
10000004,916,7.5,1,3,25.6297746891471,Labridae,Actinopterygii,Austrolabrus maculatus,temperate
10000004,916,10,1,4,79.5936593142617,Labridae,Actinopterygii,Austrolabrus maculatus,temperate
10000004,916,12.5,1,4,153.35466797968,Labridae,Actinopterygii,Austrolabrus maculatus,temperate
10000004,932,5,1,20,39.2863820802498,Plesiopidae,Actinopterygii,Trachinops brauni,temperate
10000004,932,7.5,1,50,326.675479005436,Plesiopidae,Actinopterygii,Trachinops brauni,temperate
10000004,935,5,1,15,40.3946550762418,Pempherididae,Actinopterygii,Pempheris klunzingeri,temperate
10000004,939,15,1,2,300.514116509179,Pomacentridae,Actinopterygii,Parma mccullochi,temperate
10000004,939,20,1,4,1346.68998823236,Pomacentridae,Actinopterygii,Parma mccullochi,temperate
10000004,939,25,1,4,2085.75065404923,Pomacentridae,Actinopterygii,Parma mccullochi,temperate
10000004,939,30,1,1,773.242744007489,Pomacentridae,Actinopterygii,Parma mccullochi,temperate
10000004,942,10,1,6,112.419302498843,Labridae,Actinopterygii,Coris auricularis,temperate
10000004,942,12.5,1,8,289.252100449149,Labridae,Actinopterygii,Coris auricularis,temperate
10000004,942,15,1,4,247.465394866218,Labridae,Actinopterygii,Coris auricularis,temperate
10000004,957,20,1,1,322.993623872173,Chaetodontidae,Actinopterygii,Chelmonops curiosus,temperate
10000004,979,25,1,1,228.793828902717,Scorpididae,Actinopterygii,Scorpis georgiana,temperate
10000004,983,25,1,1,438.789796360209,Kyphosidae,Actinopterygii,Kyphosus cornelii,temperate
10000004,1731,25,1,1,276.534776657405,Mullidae,Actinopterygii,Parupeneus spilurus,temperate
10000004,2011,25,1,1,211.053694073852,Labridae,Actinopterygii,Ophthalmolepis lineolatus,temperate
10000004,28,12.5,1,1,28.1074717084691,Dinolestidae,Actinopterygii,Dinolestes lewini,temperate
10000004,28,25,1,1,140.520117632705,Dinolestidae,Actinopterygii,Dinolestes lewini,temperate
10000004,28,35,1,9,2426.64917081383,Dinolestidae,Actinopterygii,Dinolestes lewini,temperate
10000004,35,15,1,1,74.8172191126767,Pempherididae,Actinopterygii,Pempheris multiradiata,temperate
10000004,38,50,1,1,2285.75616579015,Kyphosidae,Actinopterygii,Kyphosus sydneyanus,temperate
10000004,145,25,1,1,277.330694989358,Labridae,Actinopterygii,Scarus ghobban,tropical
10000004,578,5,1,100,273.976490802822,Pomacentridae,Actinopterygii,Chromis westaustralis,temperate
10000004,578,7.5,1,4,42.6437215795705,Pomacentridae,Actinopterygii,Chromis westaustralis,temperate
10000004,916,10,1,1,19.8984148285654,Labridae,Actinopterygii,Austrolabrus maculatus,temperate
10000004,916,12.5,1,2,76.6773339898403,Labridae,Actinopterygii,Austrolabrus maculatus,temperate
10000004,916,15,1,2,131.033000670495,Labridae,Actinopterygii,Austrolabrus maculatus,temperate
10000004,916,20,1,1,139.882649701947,Labridae,Actinopterygii,Austrolabrus maculatus,temperate
10000004,932,7.5,1,70,457.34567060761,Plesiopidae,Actinopterygii,Trachinops brauni,temperate
10000004,939,7.5,1,1,17.211357103208,Pomacentridae,Actinopterygii,Parma mccullochi,temperate
10000004,939,12.5,1,2,169.959052955506,Pomacentridae,Actinopterygii,Parma mccullochi,temperate
10000004,939,15,1,7,1051.79940778213,Pomacentridae,Actinopterygii,Parma mccullochi,temperate
10000004,939,20,1,7,2356.70747940662,Pomacentridae,Actinopterygii,Parma mccullochi,temperate
10000004,942,5,1,7,17.0197551841199,Labridae,Actinopterygii,Coris auricularis,temperate
10000004,942,7.5,1,16,128.451772255533,Labridae,Actinopterygii,Coris auricularis,temperate
10000004,942,10,1,12,224.838604997685,Labridae,Actinopterygii,Coris auricularis,temperate
10000004,942,12.5,1,5,180.782562780718,Labridae,Actinopterygii,Coris auricularis,temperate
10000004,942,20,1,1,132.328146213659,Labridae,Actinopterygii,Coris auricularis,temperate
10000004,942,25,1,1,199.851212912526,Labridae,Actinopterygii,Coris auricularis,temperate
10000004,942,30,1,1,289.712519144911,Labridae,Actinopterygii,Coris auricularis,temperate
10000004,947,20,1,1,302.44961626488,Monacanthidae,Actinopterygii,Meuschenia galii,temperate
10000004,947,25,1,1,452.39089489732,Monacanthidae,Actinopterygii,Meuschenia galii,temperate
10000004,957,20,1,1,322.993623872173,Chaetodontidae,Actinopterygii,Chelmonops curiosus,temperate
10000004,962,20,1,1,109.550580750202,Plesiopidae,Actinopterygii,Paraplesiops meleagris,temperate
10000004,963,25,1,1,302.950879841977,Serranidae,Actinopterygii,Epinephelides armatus,temperate
10000004,974,12.5,1,1,29.3321806404802,Labridae,Actinopterygii,Notolabrus parilus,temperate
10000004,974,20,1,2,242.988326929255,Labridae,Actinopterygii,Notolabrus parilus,temperate
10000004,974,25,1,1,190.848538392206,Labridae,Actinopterygii,Notolabrus parilus,temperate
10000004,979,30,1,1,339.707511911344,Scorpididae,Actinopterygii,Scorpis georgiana,temperate
10000004,983,30,1,2,1289.7737024593,Kyphosidae,Actinopterygii,Kyphosus cornelii,temperate
10000004,1012,7.5,1,2,17.0865164594314,Labridae,Actinopterygii,Anampses geographicus,tropical
10000004,1012,12.5,1,2,76.6773339898403,Labridae,Actinopterygii,Anampses geographicus,tropical
10000004,1012,15,1,3,196.549501005743,Labridae,Actinopterygii,Anampses geographicus,tropical
10000004,1012,20,1,5,699.413248509733,Labridae,Actinopterygii,Anampses geographicus,tropical
10000004,1012,25,1,1,211.053694073852,Labridae,Actinopterygii,Anampses geographicus,tropical
10000004,1018,25,1,1,421.006919297971,Labridae,Actinopterygii,Choerodon rubescens,temperate
10000004,1021,10,1,1,44.4363663225907,Pomacentridae,Actinopterygii,Stegastes obreptus,tropical
10000004,1731,30,1,1,404.734641474257,Mullidae,Actinopterygii,Parupeneus spilurus,temperate
10000004,2011,20,1,2,279.765299403893,Labridae,Actinopterygii,Ophthalmolepis lineolatus,temperate
10000004,2011,30,1,1,305.682277617776,Labridae,Actinopterygii,Ophthalmolepis lineolatus,temperate
10000005,35,7.5,1,1,9.18511916225711,Pempherididae,Actinopterygii,Pempheris multiradiata,temperate
10000005,35,12.5,1,1,43.0922441013017,Pempherididae,Actinopterygii,Pempheris multiradiata,temperate
10000005,35,15,1,1,74.8172191126767,Pempherididae,Actinopterygii,Pempheris multiradiata,temperate
10000005,57,15,1,1,65.5165003352476,Labridae,Actinopterygii,Pictilabrus laticlavius,temperate
10000005,57,20,1,2,279.765299403893,Labridae,Actinopterygii,Pictilabrus laticlavius,temperate
10000005,110,10,1,1,26.6800210526717,Serranidae,Actinopterygii,Hypoplectrodes nigroruber,temperate
10000005,916,7.5,1,2,17.0865164594314,Labridae,Actinopterygii,Austrolabrus maculatus,temperate
10000005,916,10,1,2,39.7968296571308,Labridae,Actinopterygii,Austrolabrus maculatus,temperate
10000005,916,12.5,1,3,115.01600098476,Labridae,Actinopterygii,Austrolabrus maculatus,temperate
10000005,932,5,1,10,19.6431910401249,Plesiopidae,Actinopterygii,Trachinops brauni,temperate
10000005,932,7.5,1,25,163.337739502718,Plesiopidae,Actinopterygii,Trachinops brauni,temperate
10000005,935,7.5,1,50,459.255958112856,Pempherididae,Actinopterygii,Pempheris klunzingeri,temperate
10000005,939,10,1,1,42.303237556491,Pomacentridae,Actinopterygii,Parma mccullochi,temperate
10000005,939,12.5,1,5,424.897632388765,Pomacentridae,Actinopterygii,Parma mccullochi,temperate
10000005,939,15,1,5,751.285291272948,Pomacentridae,Actinopterygii,Parma mccullochi,temperate
10000005,939,25,1,7,3650.06364458616,Pomacentridae,Actinopterygii,Parma mccullochi,temperate
10000005,942,5,1,5,12.156967988657,Labridae,Actinopterygii,Coris auricularis,temperate
10000005,942,7.5,1,10,80.2823576597081,Labridae,Actinopterygii,Coris auricularis,temperate
10000005,942,10,1,5,93.6827520823688,Labridae,Actinopterygii,Coris auricularis,temperate
10000005,942,12.5,1,5,180.782562780718,Labridae,Actinopterygii,Coris auricularis,temperate
10000005,942,20,1,2,264.656292427318,Labridae,Actinopterygii,Coris auricularis,temperate
10000005,942,25,1,3,599.553638737577,Labridae,Actinopterygii,Coris auricularis,temperate
10000005,947,25,1,1,452.39089489732,Monacanthidae,Actinopterygii,Meuschenia galii,temperate
10000005,947,30,1,2,1300.2514559434,Monacanthidae,Actinopterygii,Meuschenia galii,temperate
10000005,952,7.5,1,1,11.3854668560496,Cheilodactylidae,Actinopterygii,Cheilodactylus rubrolabiatus,temperate
10000005,957,25,1,1,489.654261508661,Chaetodontidae,Actinopterygii,Chelmonops curiosus,temperate
10000005,958,7.5,1,30,636.84407268627,Monodactylidae,Actinopterygii,Schuettea woodwardi,temperate
10000005,958,10,1,40,1952.68418336433,Monodactylidae,Actinopterygii,Schuettea woodwardi,temperate
10000005,958,12.5,1,20,1862.63357678822,Monodactylidae,Actinopterygii,Schuettea woodwardi,temperate
10000005,958,15,1,20,3157.42745092365,Monodactylidae,Actinopterygii,Schuettea woodwardi,temperate
10000005,958,20,1,5,1666.17745283165,Monodactylidae,Actinopterygii,Schuettea woodwardi,temperate
10000005,970,15,1,150,12515.6389203316,Serranidae,Actinopterygii,Caesioscorpis theagenes,temperate
10000005,974,7.5,1,3,16.926208668705,Labridae,Actinopterygii,Notolabrus parilus,temperate
10000005,974,12.5,1,2,58.6643612809603,Labridae,Actinopterygii,Notolabrus parilus,temperate
10000005,974,15,1,2,105.655528699561,Labridae,Actinopterygii,Notolabrus parilus,temperate
10000005,974,25,1,3,572.545615176617,Labridae,Actinopterygii,Notolabrus parilus,temperate
10000005,974,30,1,3,859.908351674178,Labridae,Actinopterygii,Notolabrus parilus,temperate
10000005,974,35,1,1,407.429324634291,Labridae,Actinopterygii,Notolabrus parilus,temperate
10000005,980,12.5,1,1,84.9795264777531,Pomacentridae,Actinopterygii,Parma occidentalis,temperate
10000005,1012,7.5,1,11,93.9758405268726,Labridae,Actinopterygii,Anampses geographicus,tropical
10000005,1206,12.5,1,1,46.0756879456399,Labridae,Actinopterygii,Stethojulis strigiventer,tropical
10000005,1250,12.5,1,1,50.3912277642208,Blenniidae,Actinopterygii,Blenniid spp.,tropical
10000005,1613,7.5,1,2,18.4708507037,Labridae,Actinopterygii,Halichoeres brownfieldi,temperate
10000005,1613,10,1,2,45.4642553572617,Labridae,Actinopterygii,Halichoeres brownfieldi,temperate
10000005,1814,12.5,1,1,32.9886940584505,Labridae,Actinopterygii,Stethojulis bandanensis,tropical
10000005,35,20,1,1,163.367618603377,Pempherididae,Actinopterygii,Pempheris multiradiata,temperate
10000005,38,25,1,1,438.789796360209,Kyphosidae,Actinopterygii,Kyphosus sydneyanus,temperate
10000005,38,30,1,5,3224.43425614826,Kyphosidae,Actinopterygii,Kyphosus sydneyanus,temperate
10000005,38,40,1,2,2292.92339827115,Kyphosidae,Actinopterygii,Kyphosus sydneyanus,temperate
10000005,43,15,1,2,154.881625746485,Enoplosidae,Actinopterygii,Enoplosus armatus,temperate
10000005,57,15,1,1,65.5165003352476,Labridae,Actinopterygii,Pictilabrus laticlavius,temperate
10000005,110,25,1,1,298.70687558256,Serranidae,Actinopterygii,Hypoplectrodes nigroruber,temperate
10000005,916,NA,1,2,NA,Labridae,Actinopterygii,Austrolabrus maculatus,temperate
10000005,916,10,1,5,99.4920741428271,Labridae,Actinopterygii,Austrolabrus maculatus,temperate
10000005,916,12.5,1,1,38.338666994920104,Labridae,Actinopterygii,Austrolabrus maculatus,temperate
10000005,916,15,1,2,131.033000670495,Labridae,Actinopterygii,Austrolabrus maculatus,temperate
10000005,932,2.5,1,15,3.77616004144253,Plesiopidae,Actinopterygii,Trachinops brauni,temperate
10000005,932,5,1,24,47.1436584962998,Plesiopidae,Actinopterygii,Trachinops brauni,temperate
10000005,932,7.5,1,13,84.9356245414134,Plesiopidae,Actinopterygii,Trachinops brauni,temperate
10000005,935,5,1,21,56.5525171067386,Pempherididae,Actinopterygii,Pempheris klunzingeri,temperate
10000005,935,7.5,1,2,18.3702383245142,Pempherididae,Actinopterygii,Pempheris klunzingeri,temperate
10000005,935,10,1,16,350.969514224864,Pempherididae,Actinopterygii,Pempheris klunzingeri,temperate
10000005,939,7.5,1,1,17.211357103208,Pomacentridae,Actinopterygii,Parma mccullochi,temperate
10000005,939,12.5,1,10,849.795264777531,Pomacentridae,Actinopterygii,Parma mccullochi,temperate
10000005,939,15,1,10,1502.5705825459,Pomacentridae,Actinopterygii,Parma mccullochi,temperate
10000005,939,20,1,5,1683.36248529045,Pomacentridae,Actinopterygii,Parma mccullochi,temperate
10000005,942,2.5,1,2,0.631031293987986,Labridae,Actinopterygii,Coris auricularis,temperate
10000005,942,7.5,1,1,8.02823576597081,Labridae,Actinopterygii,Coris auricularis,temperate
10000005,942,10,1,5,93.6827520823688,Labridae,Actinopterygii,Coris auricularis,temperate
10000005,942,12.5,1,9,325.408613005293,Labridae,Actinopterygii,Coris auricularis,temperate
10000005,942,15,1,5,309.331743582773,Labridae,Actinopterygii,Coris auricularis,temperate
10000005,942,20,1,1,132.328146213659,Labridae,Actinopterygii,Coris auricularis,temperate
10000005,942,25,1,1,199.851212912526,Labridae,Actinopterygii,Coris auricularis,temperate
10000005,942,30,1,2,579.425038289823,Labridae,Actinopterygii,Coris auricularis,temperate
10000005,944,10,1,2,39.7968296571308,Labridae,Actinopterygii,Pseudolabrus biserialis,temperate
10000005,957,12.5,1,1,87.2095627608915,Chaetodontidae,Actinopterygii,Chelmonops curiosus,temperate
10000005,957,15,1,1,149.958108427293,Chaetodontidae,Actinopterygii,Chelmonops curiosus,temperate
10000005,957,20,1,1,322.993623872173,Chaetodontidae,Actinopterygii,Chelmonops curiosus,temperate
10000005,958,10,1,10,488.171045841081,Monodactylidae,Actinopterygii,Schuettea woodwardi,temperate
10000005,958,12.5,1,45,4190.92554777348,Monodactylidae,Actinopterygii,Schuettea woodwardi,temperate
10000005,958,15,1,85,13419.0666664255,Monodactylidae,Actinopterygii,Schuettea woodwardi,temperate
10000005,970,10,1,20,488.269004012674,Serranidae,Actinopterygii,Caesioscorpis theagenes,temperate
10000005,974,5,1,1,1.52472648051374,Labridae,Actinopterygii,Notolabrus parilus,temperate
10000005,974,7.5,1,3,16.926208668705,Labridae,Actinopterygii,Notolabrus parilus,temperate
10000005,974,10,1,3,42.8289072339268,Labridae,Actinopterygii,Notolabrus parilus,temperate
10000005,974,12.5,1,2,58.6643612809603,Labridae,Actinopterygii,Notolabrus parilus,temperate
10000005,974,15,1,3,158.483293049342,Labridae,Actinopterygii,Notolabrus parilus,temperate
10000005,974,20,1,2,242.988326929255,Labridae,Actinopterygii,Notolabrus parilus,temperate
10000005,974,25,1,4,763.394153568822,Labridae,Actinopterygii,Notolabrus parilus,temperate
10000005,974,30,1,3,859.908351674178,Labridae,Actinopterygii,Notolabrus parilus,temperate
10000005,980,2.5,1,1,0.555052512963794,Pomacentridae,Actinopterygii,Parma occidentalis,temperate
10000005,981,12.5,1,1,85.7289413364319,Apogonidae,Actinopterygii,Apogon victoriae,temperate
10000005,1010,15,1,1,53.0958920740797,Labridae,Actinopterygii,Thalassoma lutescens,tropical
10000005,1012,2.5,1,1,0.338348430287759,Labridae,Actinopterygii,Anampses geographicus,tropical
10000005,1012,5,1,1,2.5947249223106,Labridae,Actinopterygii,Anampses geographicus,tropical
10000005,1012,7.5,1,1,8.5432582297157,Labridae,Actinopterygii,Anampses geographicus,tropical
10000005,1018,2.5,1,1,0.449129853307212,Labridae,Actinopterygii,Choerodon rubescens,temperate
10000005,1021,7.5,1,1,18.8927716042774,Pomacentridae,Actinopterygii,Stegastes obreptus,tropical
10000005,1022,12.5,1,1,45.8481414555782,Pomacentridae,Actinopterygii,Pomacentrus milleri,tropical
10000005,1146,7.5,1,1,6.99926626202318,Pinguipedidae,Actinopterygii,Parapercis haackei,temperate
10000005,1146,12.5,1,1,35.1098535178486,Pinguipedidae,Actinopterygii,Parapercis haackei,temperate
10000005,1206,10,1,2,48.5052365113172,Labridae,Actinopterygii,Stethojulis strigiventer,tropical
10000005,1206,12.5,1,1,46.0756879456399,Labridae,Actinopterygii,Stethojulis strigiventer,tropical
10000005,1613,2.5,1,1,0.296203546303172,Labridae,Actinopterygii,Halichoeres brownfieldi,temperate
10000005,1613,5,1,4,10.3794696075874,Labridae,Actinopterygii,Halichoeres brownfieldi,temperate
10000005,1613,10,1,2,45.4642553572617,Labridae,Actinopterygii,Halichoeres brownfieldi,temperate
10000006,35,10,1,1,21.935594639054,Pempherididae,Actinopterygii,Pempheris multiradiata,temperate
10000006,35,12.5,1,1,43.0922441013017,Pempherididae,Actinopterygii,Pempheris multiradiata,temperate
10000006,35,15,1,1,74.8172191126767,Pempherididae,Actinopterygii,Pempheris multiradiata,temperate
10000006,38,25,1,1,438.789796360209,Kyphosidae,Actinopterygii,Kyphosus sydneyanus,temperate
10000006,110,15,1,1,90.2753789273824,Serranidae,Actinopterygii,Hypoplectrodes nigroruber,temperate
10000006,110,20,1,1,196.12171997477,Serranidae,Actinopterygii,Hypoplectrodes nigroruber,temperate
10000006,916,12.5,1,1,38.338666994920104,Labridae,Actinopterygii,Austrolabrus maculatus,temperate
10000006,916,15,1,1,65.5165003352476,Labridae,Actinopterygii,Austrolabrus maculatus,temperate
